date,PortfolioValue
2018-12-26,20468919.456588514
2018-12-27,20468919.456588514
2018-12-28,20468919.456588514
2018-12-31,20468919.456588514
2019-01-01,20468919.456588514
2019-01-02,20468919.456588514
2019-01-03,20468919.456588514
2019-01-04,20468919.456588514
2019-01-07,20468919.456588514
2019-01-08,20468919.456588514
2019-01-09,20468919.456588514
2019-01-10,20468919.456588514
2019-01-11,20468919.456588514
2019-01-14,20468919.456588514
2019-01-15,20468919.456588514
2019-01-16,20468919.456588514
2019-01-17,20468919.456588514
2019-01-18,20468919.456588514
2019-01-21,20468919.456588514
2019-01-22,20875592.59829314
2019-01-23,20587986.887500532
2019-01-24,20725331.11041601
2019-01-25,20664454.906016193
2019-01-28,20588409.294584118
2019-01-29,20627730.2932096
2019-01-30,20627730.2932096
2019-01-31,20627730.2932096
2019-02-01,20627730.2932096
2019-02-04,20627730.2932096
2019-02-05,20784470.499119796
2019-02-06,20583415.517510287
2019-02-07,20765318.65760521
2019-02-08,20843482.32034963
2019-02-11,20984115.35452087
2019-02-12,20733022.946283173
2019-02-14,20714021.548626885
2019-02-15,20714021.548626885
2019-02-18,20714021.548626885
2019-02-19,20714021.548626885
2019-02-20,20714021.548626885
2019-02-21,20714021.548626885
2019-02-22,20714021.548626885
2019-02-25,20714021.548626885
2019-02-26,20714021.548626885
2019-02-27,20714021.548626885
2019-02-28,20714021.548626885
2019-03-01,20714021.548626885
2019-03-05,20714021.548626885
2019-03-06,20714021.548626885
2019-03-07,20714021.548626885
2019-03-08,20714021.548626885
2019-03-11,20714021.548626885
2019-03-12,20714021.548626885
2019-03-13,20714021.548626885
2019-03-14,20714021.548626885
2019-03-15,21302166.678762283
2019-03-18,21290697.612246152
2019-03-19,21452145.91505101
2019-03-20,21446566.88655613
2019-03-22,21315495.935726084
2019-03-25,21315495.935726084
2019-03-26,21315495.935726084
2019-03-27,21315495.935726084
2019-03-28,21315495.935726084
2019-04-01,21315495.935726084
2019-04-02,21452918.241715766
2019-04-03,21317588.870736882
2019-04-04,21411610.159277696
2019-04-05,21698120.299584564
2019-04-08,21384379.823221207
2019-04-09,21344178.816114455
2019-04-10,21407292.600185763
2019-04-11,21357465.033398006
2019-04-12,21354107.999167863
2019-04-15,21646336.327413104
2019-04-16,21774905.733533237
2019-04-18,21789847.757676434
2019-04-22,21724959.293351173
2019-04-23,21586921.413242485
2019-04-24,21727386.425386857
2019-04-25,21608058.18967053
2019-04-26,21862789.342616364
2019-04-30,21750103.099231288
2019-05-02,21813755.100943867
2019-05-03,21774575.10919303
2019-05-06,21649035.71960462
2019-05-07,21599969.66417481
2019-05-08,21599969.66417481
2019-05-09,21599969.66417481
2019-05-10,21599969.66417481
2019-05-13,21599969.66417481
2019-05-14,21599969.66417481
2019-05-15,21599969.66417481
2019-05-16,21599969.66417481
2019-05-17,21905669.825393606
2019-05-20,22293771.134987183
2019-05-21,22384351.977002308
2019-05-22,22367322.86918902
2019-05-23,22381381.40276632
2019-05-24,22351377.04864627
2019-05-27,22660583.151247934
2019-05-28,22486914.484449603
2019-05-29,22664168.999410808
2019-05-30,23028873.936616056
2019-05-31,22916679.347392756
2019-06-03,23027715.154068213
2019-06-04,22977108.716866225
2019-06-06,22905133.46634991
2019-06-07,22976507.119171746
2019-06-10,23030390.827469848
2019-06-11,23103934.397474013
2019-06-12,22916359.01511803
2019-06-13,23072131.09087427
2019-06-14,23072131.09087427
2019-06-17,23072131.09087427
2019-06-18,23072131.09087427
2019-06-19,23072131.09087427
2019-06-20,23072131.09087427
2019-06-21,23072131.09087427
2019-06-24,23072131.09087427
2019-06-25,23072131.09087427
2019-06-26,23072131.09087427
2019-06-27,23072131.09087427
2019-06-28,23072131.09087427
2019-07-01,23072131.09087427
2019-07-02,23072131.09087427
2019-07-03,23072131.09087427
2019-07-04,23072131.09087427
2019-07-05,23072131.09087427
2019-07-08,23072131.09087427
2019-07-09,23072131.09087427
2019-07-10,23072131.09087427
2019-07-11,23072131.09087427
2019-07-12,23072131.09087427
2019-07-15,23072131.09087427
2019-07-16,23072131.09087427
2019-07-17,23332839.99607663
2019-07-18,23330677.398335725
2019-07-19,23069636.021622214
2019-07-22,23069636.021622214
2019-07-23,23069636.021622214
2019-07-24,23069636.021622214
2019-07-25,23069636.021622214
2019-07-26,23069636.021622214
2019-07-29,23069636.021622214
2019-07-30,23069636.021622214
2019-07-31,23069636.021622214
2019-08-01,23069636.021622214
2019-08-02,23069636.021622214
2019-08-05,23069636.021622214
2019-08-06,23069636.021622214
2019-08-07,23069636.021622214
2019-08-08,23069636.021622214
2019-08-09,23069636.021622214
2019-08-13,23069636.021622214
2019-08-14,23069636.021622214
2019-08-16,23069636.021622214
2019-08-19,23069636.021622214
2019-08-20,23569637.478570268
2019-08-21,23492452.752625164
2019-08-22,23237062.856933787
2019-08-23,23308273.99890714
2019-08-26,23819112.894563563
2019-08-27,24112495.03726817
2019-08-28,24761049.849270016
2019-08-29,24453213.150937356
2019-08-30,24099390.79203495
2019-09-03,24099390.79203495
2019-09-04,24099390.79203495
2019-09-05,24099390.79203495
2019-09-06,24099390.79203495
2019-09-09,24099390.79203495
2019-09-11,24099390.79203495
2019-09-12,24099390.79203495
2019-09-13,24099390.79203495
2019-09-16,24099390.79203495
2019-09-17,24099390.79203495
2019-09-18,24099390.79203495
2019-09-19,24099390.79203495
2019-09-20,24099390.79203495
2019-09-23,24969193.185255263
2019-09-24,24963964.742360238
2019-09-25,24637531.42859752
2019-09-26,24885350.129617155
2019-09-27,25054337.541000076
2019-09-30,25069214.094901305
2019-10-01,24691180.00990955
2019-10-03,24377923.660339937
2019-10-04,24377923.660339937
2019-10-07,24377923.660339937
2019-10-09,24377923.660339937
2019-10-10,24377923.660339937
2019-10-11,24377923.660339937
2019-10-14,24377923.660339937
2019-10-15,24889389.16414145
2019-10-16,24794959.65231516
2019-10-17,25064708.261675794
2019-10-18,25414216.294648685
2019-10-22,25659639.360194024
2019-10-23,25685245.75840607
2019-10-24,25882349.919855658
2019-10-25,25802570.061611056
2019-10-27,25846442.90036211
2019-10-29,25801413.23951041
2019-10-30,25588725.07790666
2019-10-31,25314314.06372471
2019-11-01,25439859.926932294
2019-11-04,25680702.34248612
2019-11-05,25318806.105787765
2019-11-06,25515759.769949686
2019-11-07,25682823.062041122
2019-11-08,25540434.560541123
2019-11-11,25940663.625041384
2019-11-13,25940663.625041384
2019-11-14,25940663.625041384
2019-11-15,25940663.625041384
2019-11-18,25940663.625041384
2019-11-19,25940663.625041384
2019-11-20,25940663.625041384
2019-11-21,25940663.625041384
2019-11-22,25940663.625041384
2019-11-25,25940663.625041384
2019-11-26,25940663.625041384
2019-11-27,25940663.625041384
2019-11-28,25940663.625041384
2019-11-29,25940663.625041384
2019-12-02,25940663.625041384
2019-12-03,25940663.625041384
2019-12-04,25940663.625041384
2019-12-05,25940663.625041384
2019-12-06,25940663.625041384
2019-12-09,25940663.625041384
2019-12-10,25940663.625041384
2019-12-11,25940663.625041384
2019-12-12,26144001.101150803
2019-12-13,26025821.600371115
2019-12-16,25961765.341175485
2019-12-17,27191970.05571869
2019-12-18,27259751.712920796
2019-12-19,27111225.637979813
2019-12-20,26843805.393699553
2019-12-23,26904501.903782703
2019-12-24,27121446.70375177
2019-12-26,27080704.8427576
2019-12-27,26791539.54012104
2019-12-30,26858033.853507306
2019-12-31,26839171.251856215
2020-01-01,26658776.3026901
2020-01-02,26649850.50307651
2020-01-03,26968700.72746573
2020-01-06,27070575.246289443
2020-01-07,27286176.34457868
2020-01-08,27738909.26430033
2020-01-09,28042097.031404343
2020-01-10,27982493.965136364
2020-01-13,28434989.993851736
2020-01-14,28573123.13389257
2020-01-15,28569683.235879682
2020-01-16,28619926.18823089
2020-01-17,28720530.664301835
2020-01-20,28720530.664301835
2020-01-21,28720530.664301835
2020-01-22,28720530.664301835
2020-01-23,29720767.641065497
2020-01-24,29711170.473284204
2020-01-27,29617910.728756346
2020-01-28,30146201.768642507
2020-01-29,29769145.355771188
2020-01-30,29769145.355771188
2020-01-31,31101908.58513291
2020-02-03,30502691.107388083
2020-02-04,31004234.929892913
2020-02-05,31029797.23055064
2020-02-06,30597001.959198304
2020-02-07,30375182.97587614
2020-02-10,30300583.873579543
2020-02-11,30149897.437161833
2020-02-12,30513224.823147524
2020-02-13,30178011.979586523
2020-02-14,30227063.610020652
2020-02-17,30224052.580211114
2020-02-18,30424879.65997196
2020-02-19,30795947.657683898
2020-02-20,30428165.141923137
2020-02-24,30230691.501474813
2020-02-25,30624570.443621688
2020-02-26,30543239.582882702
2020-02-27,30659424.14691247
2020-02-28,30659424.14691247
2020-03-02,30659424.14691247
2020-03-03,30659424.14691247
2020-03-04,30659424.14691247
2020-03-05,30659424.14691247
2020-03-06,30659424.14691247
2020-03-09,30659424.14691247
2020-03-11,30659424.14691247
2020-03-12,30659424.14691247
2020-03-13,30659424.14691247
2020-03-16,30659424.14691247
2020-03-17,30659424.14691247
2020-03-18,30659424.14691247
2020-03-19,30659424.14691247
2020-03-20,30659424.14691247
2020-03-23,30659424.14691247
2020-03-24,30659424.14691247
2020-03-25,30659424.14691247
2020-03-26,30659424.14691247
2020-03-27,30659424.14691247
2020-03-30,30659424.14691247
2020-03-31,30659424.14691247
2020-04-01,30659424.14691247
2020-04-03,30659424.14691247
2020-04-07,30659424.14691247
2020-04-08,30659424.14691247
2020-04-09,30659424.14691247
2020-04-13,30659424.14691247
2020-04-15,30659424.14691247
2020-04-16,30659424.14691247
2020-04-17,30659424.14691247
2020-04-20,30659424.14691247
2020-04-21,30659424.14691247
2020-04-22,30659424.14691247
2020-04-23,30659424.14691247
2020-04-24,30659424.14691247
2020-04-27,30659424.14691247
2020-04-28,30659424.14691247
2020-04-29,30659424.14691247
2020-04-30,30659424.14691247
2020-05-04,30659424.14691247
2020-05-05,30659424.14691247
2020-05-06,30659424.14691247
2020-05-07,30659424.14691247
2020-05-08,30659424.14691247
2020-05-11,30659424.14691247
2020-05-12,30659424.14691247
2020-05-13,30659424.14691247
2020-05-14,30659424.14691247
2020-05-15,30659424.14691247
2020-05-18,30659424.14691247
2020-05-19,30659424.14691247
2020-05-20,30659424.14691247
2020-05-21,30659424.14691247
2020-05-22,30659424.14691247
2020-05-26,30659424.14691247
2020-05-27,30659424.14691247
2020-05-28,30659424.14691247
2020-05-29,30659424.14691247
2020-06-01,30659424.14691247
2020-06-02,30659424.14691247
2020-06-03,30659424.14691247
2020-06-04,30659424.14691247
2020-06-05,30659424.14691247
2020-06-08,30659424.14691247
2020-06-09,30659424.14691247
2020-06-10,30659424.14691247
2020-06-11,30659424.14691247
2020-06-12,30659424.14691247
2020-06-15,30659424.14691247
2020-06-16,30659424.14691247
2020-06-17,30659424.14691247
2020-06-18,30659424.14691247
2020-06-19,30659424.14691247
2020-06-22,30659424.14691247
2020-06-23,30659424.14691247
2020-06-24,30659424.14691247
2020-06-25,30659424.14691247
2020-06-26,30659424.14691247
2020-06-29,30659424.14691247
2020-06-30,30659424.14691247
2020-07-01,30659424.14691247
2020-07-02,30659424.14691247
2020-07-03,30659424.14691247
2020-07-06,30659424.14691247
2020-07-07,30659424.14691247
2020-07-08,30659424.14691247
2020-07-09,30659424.14691247
2020-07-10,30659424.14691247
2020-07-13,30659424.14691247
2020-07-14,30659424.14691247
2020-07-15,30659424.14691247
2020-07-16,30659424.14691247
2020-07-17,30659424.14691247
2020-07-20,30659424.14691247
2020-07-21,30659424.14691247
2020-07-22,30659424.14691247
2020-07-23,30659424.14691247
2020-07-24,30659424.14691247
2020-07-27,30974519.49707307
2020-07-28,31675261.5540107
2020-07-29,32592377.71562985
2020-07-30,33184912.066194117
2020-07-31,32865616.52056944
2020-08-03,32198285.443256956
2020-08-04,32519639.257651526
2020-08-05,32429360.339509286
2020-08-06,33389295.33005563
2020-08-07,33131692.465638116
2020-08-10,33352605.502332885
2020-08-11,33311394.28601034
2020-08-12,33154707.717789967
2020-08-13,33056371.882005274
2020-08-14,32598310.874873392
2020-08-17,33008487.81510481
2020-08-18,33660898.32421944
2020-08-19,33541685.60776473
2020-08-20,33203999.841812737
2020-08-21,33068620.575380877
2020-08-24,33416448.59177004
2020-08-25,33469537.24054904
2020-08-26,33963398.22670706
2020-08-27,33679362.66307709
2020-08-28,34769976.129320376
2020-08-31,34769976.129320376
2020-09-01,34769976.129320376
2020-09-02,34769976.129320376
2020-09-03,34769976.129320376
2020-09-04,34769976.129320376
2020-09-07,34769976.129320376
2020-09-08,34769976.129320376
2020-09-09,34769976.129320376
2020-09-10,34769976.129320376
2020-09-11,34769976.129320376
2020-09-14,34769976.129320376
2020-09-15,34769976.129320376
2020-09-16,34769976.129320376
2020-09-17,35110546.95775966
2020-09-18,34236262.33705364
2020-09-21,34236262.33705364
2020-09-22,34236262.33705364
2020-09-23,34236262.33705364
2020-09-24,34236262.33705364
2020-09-25,34236262.33705364
2020-09-28,35178357.60378972
2020-09-29,34573696.585888125
2020-09-30,34577277.33066268
2020-10-01,35180887.44094506
2020-10-05,35379644.7178747
2020-10-06,36139173.03013279
2020-10-07,35894565.078442395
2020-10-08,36371322.68417788
2020-10-09,36361246.52743709
2020-10-12,37748220.79026763
2020-10-13,39128051.87090086
2020-10-14,37915902.60853036
2020-10-15,37915902.60853036
2020-10-16,37915902.60853036
2020-10-19,37915902.60853036
2020-10-20,37915902.60853036
2020-10-21,37915902.60853036
2020-10-22,37915902.60853036
2020-10-23,37915902.60853036
2020-10-26,37915902.60853036
2020-10-27,37915902.60853036
2020-10-28,37915902.60853036
2020-10-29,37915902.60853036
2020-10-30,37915902.60853036
2020-11-02,37915902.60853036
2020-11-03,37915902.60853036
2020-11-04,37915902.60853036
2020-11-05,37915902.60853036
2020-11-06,37915902.60853036
2020-11-09,38985483.17493553
2020-11-10,38376381.04142554
2020-11-11,39545062.92263556
2020-11-12,39357651.769146964
2020-11-13,39192724.74396169
2020-11-14,39397880.3290535
2020-11-17,39560427.62429107
2020-11-18,40055677.56056431
2020-11-19,40124524.49102293
2020-11-20,41020211.5011547
2020-11-23,41718533.88538475
2020-11-24,42044279.80800659
2020-11-25,41117157.61977162
2020-11-26,41639012.20619921
2020-11-27,42360701.005432196
2020-12-01,42496686.41478365
2020-12-02,41693208.18530514
2020-12-03,41997083.43162688
2020-12-04,41980185.97261756
2020-12-07,41752735.61171978
2020-12-08,42089579.77405417
2020-12-09,42916622.41652438
2020-12-10,42917847.54638808
2020-12-11,43253763.47540267
2020-12-14,43511760.05557395
2020-12-15,43969196.342732914
2020-12-16,43929154.036875576
2020-12-17,43870137.0473176
2020-12-18,44094559.960504144
2020-12-21,44094559.960504144
2020-12-22,44094559.960504144
2020-12-23,44893849.230041094
2020-12-24,45533099.263876855
2020-12-28,46190876.164866604
2020-12-29,46222382.06239352
2020-12-30,46559541.57694634
2020-12-31,46392848.08471314
2021-01-01,46521455.90555533
2021-01-04,47182747.467583336
2021-01-05,47478829.96366168
2021-01-06,46940753.26673565
2021-01-07,46217404.13936073
2021-01-08,46968554.20649985
2021-01-11,46688283.66073411
2021-01-12,46688283.66073411
2021-01-13,46688283.66073411
2021-01-14,46688283.66073411
2021-01-15,46688283.66073411
2021-01-18,46688283.66073411
2021-01-19,46688283.66073411
2021-01-20,46688283.66073411
2021-01-21,46688283.66073411
2021-01-22,46688283.66073411
2021-01-25,46688283.66073411
2021-01-27,46688283.66073411
2021-01-28,46688283.66073411
2021-01-29,46688283.66073411
2021-02-01,46688283.66073411
2021-02-02,46688283.66073411
2021-02-03,46688283.66073411
2021-02-04,46688283.66073411
2021-02-05,46688283.66073411
2021-02-08,46688283.66073411
2021-02-09,46688283.66073411
2021-02-10,46688283.66073411
2021-02-11,46688283.66073411
2021-02-12,46688283.66073411
2021-02-15,46688283.66073411
2021-02-16,46688283.66073411
2021-02-17,46688283.66073411
2021-02-18,46688283.66073411
2021-02-19,46688283.66073411
2021-02-22,46688283.66073411
2021-02-23,46688283.66073411
2021-02-24,46688283.66073411
2021-02-25,46688283.66073411
2021-02-26,46688283.66073411
2021-03-01,46688283.66073411
2021-03-02,46688283.66073411
2021-03-03,46688283.66073411
2021-03-04,46688283.66073411
2021-03-05,46688283.66073411
2021-03-08,46688283.66073411
2021-03-09,46688283.66073411
2021-03-10,46688283.66073411
2021-03-12,46688283.66073411
2021-03-15,46688283.66073411
2021-03-16,47889599.942073405
2021-03-17,47099192.47451538
2021-03-18,47099192.47451538
2021-03-19,47099192.47451538
2021-03-22,47099192.47451538
2021-03-23,47099192.47451538
2021-03-24,47099192.47451538
2021-03-25,47099192.47451538
2021-03-26,47099192.47451538
2021-03-30,47099192.47451538
2021-03-31,47099192.47451538
2021-04-01,47099192.47451538
2021-04-05,47099192.47451538
2021-04-06,47099192.47451538
2021-04-07,48444832.04501113
2021-04-08,48674989.598527215
2021-04-09,48771882.97551089
2021-04-12,47621291.184158154
2021-04-13,47660151.44896349
2021-04-15,48899411.49787783
2021-04-16,49792166.316946134
2021-04-19,48424850.26540466
2021-04-20,48424850.26540466
2021-04-22,48424850.26540466
2021-04-23,48424850.26540466
2021-04-26,48424850.26540466
2021-04-27,48424850.26540466
2021-04-28,48424850.26540466
2021-04-29,48424850.26540466
2021-04-30,48424850.26540466
2021-05-03,48424850.26540466
2021-05-04,48424850.26540466
2021-05-05,48424850.26540466
2021-05-06,52877616.47017206
2021-05-07,52640927.983209535
2021-05-10,51834507.98880592
2021-05-11,52641397.28641745
2021-05-12,51890126.25940173
2021-05-14,51380527.366897285
2021-05-17,52082304.61619776
2021-05-18,52380926.11973929
2021-05-19,50850580.239612356
2021-05-20,50874765.35806297
2021-05-21,51664729.60366391
2021-05-24,51346443.182104796
2021-05-25,51652514.23022968
2021-05-26,52611172.28591139
2021-05-27,53249212.51798915
2021-05-28,53960354.5973281
2021-05-31,53960543.44464689
2021-06-01,54253394.13306733
2021-06-02,53945670.63394631
2021-06-03,54935113.09887029
2021-06-04,55263896.00946077
2021-06-07,55464710.32004402
2021-06-08,55965203.25148591
2021-06-09,55977950.643918745
2021-06-10,56590965.31277981
2021-06-11,57104965.701968096
2021-06-14,56180564.928147145
2021-06-15,56487461.897771075
2021-06-16,56780323.82773129
2021-06-17,56876059.48974302
2021-06-18,56731914.10811778
2021-06-21,57187409.37065406
2021-06-22,56732187.763657816
2021-06-23,56097709.15092323
2021-06-24,57093421.19700781
2021-06-25,57219958.162272684
2021-06-28,57360610.19592013
2021-06-29,56485048.55616344
2021-06-30,57152636.21026311
2021-07-01,57573862.878891096
2021-07-02,57580926.984204166
2021-07-05,57672033.07476185
2021-07-06,57897944.45704326
2021-07-07,58362625.60650117
2021-07-08,59383236.93410834
2021-07-09,58454684.25593645
2021-07-12,58869577.79090587
2021-07-13,58672448.033244275
2021-07-14,60144728.17585591
2021-07-15,60541481.44295231
2021-07-16,60255948.62051772
2021-07-19,59774284.07533492
2021-07-20,59404004.53241076
2021-07-22,60280659.23097312
2021-07-23,60721924.02610928
2021-07-26,61221385.13136487
2021-07-27,60509290.24796925
2021-07-28,60509290.24796925
2021-07-29,63038263.40421964
2021-07-30,62756542.5490629
2021-08-02,63596328.13534003
2021-08-03,63012463.288379975
2021-08-04,62134675.01563994
2021-08-05,62815675.760709584
2021-08-06,63051589.965857305
2021-08-09,63268699.66758783
2021-08-10,63920783.98703159
2021-08-11,62560092.49711492
2021-08-12,63727092.740478516
2021-08-13,63498088.39108934
2021-08-16,63222901.11869612
2021-08-17,64018865.44601516
2021-08-18,63537065.56358453
2021-08-20,64195034.34782227
2021-08-23,64200934.57469456
2021-08-24,63528743.15691502
2021-08-25,63640250.20134516
2021-08-26,63453328.4822119
2021-08-27,64444509.29819117
2021-08-30,65145964.578698926
2021-08-31,65572022.888897404
2021-09-01,65180886.53525613
2021-09-02,65694585.88105276
2021-09-03,66523485.968725026
2021-09-06,66441819.654311314
2021-09-07,65622044.30402637
2021-09-08,66285669.57477916
2021-09-09,66194828.357781984
2021-09-13,67006032.57802042
2021-09-14,68271953.9553582
2021-09-15,68819550.99013592
2021-09-16,70081031.30157408
2021-09-17,71806787.74733916
2021-09-20,71979872.71793307
2021-09-21,73367156.49685682
2021-09-22,73095131.8638547
2021-09-23,74410212.20619917
2021-09-24,74460890.4567856
2021-09-27,73015721.66608882
2021-09-28,73015721.66608882
2021-09-29,73015721.66608882
2021-09-30,73015721.66608882
2021-10-01,73015721.66608882
2021-10-04,73015721.66608882
2021-10-05,73015721.66608882
2021-10-06,73015721.66608882
2021-10-07,73015721.66608882
2021-10-08,73015721.66608882
2021-10-11,73015721.66608882
2021-10-12,73015721.66608882
2021-10-13,73015721.66608882
2021-10-14,73015721.66608882
2021-10-18,73015721.66608882
2021-10-19,75117819.68802294
2021-10-20,74487877.97246787
2021-10-21,74478711.63171898
2021-10-22,74610785.55823687
2021-10-25,74610785.55823687
2021-10-26,74610785.55823687
2021-10-27,74610785.55823687
2021-10-28,74610785.55823687
2021-10-29,74610785.55823687
2021-11-01,74610785.55823687
2021-11-02,74610785.55823687
2021-11-03,74610785.55823687
2021-11-04,74610785.55823687
2021-11-08,74610785.55823687
2021-11-09,74610785.55823687
2021-11-10,74610785.55823687
2021-11-11,74610785.55823687
2021-11-12,74610785.55823687
2021-11-15,74610785.55823687
2021-11-16,75884689.27138081
2021-11-17,76122572.84464721
2021-11-18,73849494.74495478
2021-11-22,73849494.74495478
2021-11-23,73849494.74495478
2021-11-24,73849494.74495478
2021-11-25,73849494.74495478
2021-11-26,73849494.74495478
2021-11-29,73849494.74495478
2021-11-30,73849494.74495478
2021-12-01,73849494.74495478
2021-12-02,73849494.74495478
2021-12-03,73849494.74495478
2021-12-06,73849494.74495478
2021-12-07,73849494.74495478
2021-12-08,73849494.74495478
2021-12-09,73849494.74495478
2021-12-10,73849494.74495478
2021-12-13,73849494.74495478
2021-12-14,73849494.74495478
2021-12-15,73849494.74495478
2021-12-16,73849494.74495478
2021-12-17,73849494.74495478
2021-12-20,73849494.74495478
2021-12-21,73849494.74495478
2021-12-22,73849494.74495478
2021-12-23,73849494.74495478
2021-12-24,73849494.74495478
2021-12-27,73849494.74495478
2021-12-28,73849494.74495478
2021-12-29,73849494.74495478
2021-12-30,73849494.74495478
2021-12-31,73849494.74495478
2022-01-03,73849494.74495478
2022-01-04,73849494.74495478
2022-01-05,73849494.74495478
2022-01-06,73849494.74495478
2022-01-07,73849494.74495478
2022-01-10,73849494.74495478
2022-01-11,73849494.74495478
2022-01-12,74362704.44483809
2022-01-13,73391528.55142024
2022-01-14,73373128.3306842
2022-01-17,72968432.720591
2022-01-18,72968432.720591
2022-01-19,72968432.720591
2022-01-20,72968432.720591
2022-01-21,72968432.720591
2022-01-24,72968432.720591
2022-01-25,72968432.720591
2022-01-27,72968432.720591
2022-01-28,72968432.720591
2022-01-31,72968432.720591
2022-02-01,72968432.720591
2022-02-02,72968432.720591
2022-02-03,72968432.720591
2022-02-04,72968432.720591
2022-02-07,72968432.720591
2022-02-08,72968432.720591
2022-02-09,72968432.720591
2022-02-10,72968432.720591
2022-02-11,72968432.720591
2022-02-14,72968432.720591
2022-02-15,72968432.720591
2022-02-16,72968432.720591
2022-02-17,72968432.720591
2022-02-18,72968432.720591
2022-02-21,72968432.720591
2022-02-22,72968432.720591
2022-02-23,72968432.720591
2022-02-24,72968432.720591
2022-02-25,72968432.720591
2022-02-28,72968432.720591
2022-03-02,72968432.720591
2022-03-03,72968432.720591
2022-03-04,72968432.720591
2022-03-07,72968432.720591
2022-03-08,72968432.720591
2022-03-09,72968432.720591
2022-03-10,72968432.720591
2022-03-11,72968432.720591
2022-03-14,72968432.720591
2022-03-15,72968432.720591
2022-03-16,72968432.720591
2022-03-17,72968432.720591
2022-03-21,72968432.720591
2022-03-22,72968432.720591
2022-03-23,72968432.720591
2022-03-24,72968432.720591
2022-03-25,72968432.720591
2022-03-28,72968432.720591
2022-03-29,72968432.720591
2022-03-30,72968432.720591
2022-03-31,72968432.720591
2022-04-01,72968432.720591
2022-04-04,72968432.720591
2022-04-05,72968432.720591
2022-04-06,72968432.720591
2022-04-07,72968432.720591
2022-04-08,72968432.720591
2022-04-11,72968432.720591
2022-04-12,72968432.720591
2022-04-13,72968432.720591
2022-04-18,72968432.720591
2022-04-19,72968432.720591
2022-04-20,72968432.720591
2022-04-21,72968432.720591
2022-04-22,72968432.720591
2022-04-25,72968432.720591
2022-04-26,72968432.720591
2022-04-27,72968432.720591
2022-04-28,72968432.720591
2022-04-29,72968432.720591
2022-05-02,72968432.720591
2022-05-04,72968432.720591
2022-05-05,72968432.720591
2022-05-06,72968432.720591
2022-05-09,72968432.720591
2022-05-10,72968432.720591
2022-05-11,72968432.720591
2022-05-12,72968432.720591
2022-05-13,72968432.720591
2022-05-16,72968432.720591
2022-05-17,72968432.720591
2022-05-18,72968432.720591
2022-05-19,72968432.720591
2022-05-20,72968432.720591
2022-05-23,72968432.720591
2022-05-24,72968432.720591
2022-05-25,72968432.720591
2022-05-26,72968432.720591
2022-05-27,72968432.720591
2022-05-30,72968432.720591
2022-05-31,72968432.720591
2022-06-01,72968432.720591
2022-06-02,72968432.720591
2022-06-03,72968432.720591
2022-06-06,72968432.720591
2022-06-07,72968432.720591
2022-06-08,72968432.720591
2022-06-09,72968432.720591
2022-06-10,72968432.720591
2022-06-13,72968432.720591
2022-06-14,72968432.720591
2022-06-15,72968432.720591
2022-06-16,72968432.720591
2022-06-17,72968432.720591
2022-06-20,72968432.720591
2022-06-21,72968432.720591
2022-06-22,72968432.720591
2022-06-23,72968432.720591
2022-06-24,72968432.720591
2022-06-27,72968432.720591
2022-06-28,72968432.720591
2022-06-29,72968432.720591
2022-06-30,72968432.720591
2022-07-01,72968432.720591
2022-07-04,72968432.720591
2022-07-05,72968432.720591
2022-07-06,72968432.720591
2022-07-07,72968432.720591
2022-07-08,72968432.720591
2022-07-11,72968432.720591
2022-07-12,72968432.720591
2022-07-13,72968432.720591
2022-07-14,72968432.720591
2022-07-15,72968432.720591
2022-07-18,72968432.720591
2022-07-19,72968432.720591
2022-07-20,72968432.720591
2022-07-21,72968432.720591
2022-07-22,72968432.720591
2022-07-25,72968432.720591
2022-07-26,72968432.720591
2022-07-27,72968432.720591
2022-07-28,72968432.720591
2022-07-29,72968432.720591
2022-08-01,72968432.720591
2022-08-02,72968432.720591
2022-08-03,72968432.720591
2022-08-04,72968432.720591
2022-08-05,72968432.720591
2022-08-08,72968432.720591
2022-08-10,72968432.720591
2022-08-11,72968432.720591
2022-08-12,72968432.720591
2022-08-16,72968432.720591
2022-08-17,72968432.720591
2022-08-18,72968432.720591
2022-08-19,72968432.720591
2022-08-22,72968432.720591
2022-08-23,72968432.720591
2022-08-24,72968432.720591
2022-08-25,72968432.720591
2022-08-26,72968432.720591
2022-08-29,72968432.720591
2022-08-30,72968432.720591
2022-09-01,72968432.720591
2022-09-02,72968432.720591
2022-09-05,72968432.720591
2022-09-06,72968432.720591
2022-09-07,72968432.720591
2022-09-08,72968432.720591
2022-09-09,72968432.720591
2022-09-12,72968432.720591
2022-09-13,72968432.720591
2022-09-14,72968432.720591
2022-09-15,72968432.720591
2022-09-16,72968432.720591
2022-09-19,72968432.720591
2022-09-20,72968432.720591
2022-09-21,72968432.720591
2022-09-22,72968432.720591
2022-09-23,72968432.720591
2022-09-26,72968432.720591
2022-09-27,72968432.720591
2022-09-28,72968432.720591
2022-09-29,72968432.720591
2022-09-30,72968432.720591
2022-10-03,72968432.720591
2022-10-04,72968432.720591
2022-10-06,72968432.720591
2022-10-07,72968432.720591
2022-10-10,72968432.720591
2022-10-11,72968432.720591
2022-10-12,72968432.720591
2022-10-13,72968432.720591
2022-10-14,72968432.720591
2022-10-17,72968432.720591
2022-10-18,72968432.720591
2022-10-19,72968432.720591
2022-10-20,72968432.720591
